,id,owner,secret,server,farm,title,ispublic,isfriend,isfamily,license,dateupload,datetaken,datetakengranularity,datetakenunknown,views,machine_tags,latitude,longitude,accuracy,context,place_id,woeid,geo_is_public,geo_is_contact,geo_is_friend,geo_is_family,url_o,height_o,width_o,url_m,height_m,width_m,url_t,height_t,width_t,url_n,height_n,width_n
29715946390,29715946390,125915412@N06,e27f62003f,8726,9,"Rando ""Lucknerhaus Tour""",1,0,0,0,1475176518,2016-08-07 11:24:22,0,0,56,,47.044374,12.689415,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/8726/29715946390_00a4ecbf31_o.jpg,1365,2048,https://live.staticflickr.com/8726/29715946390_e27f62003f.jpg,333,500,https://live.staticflickr.com/8726/29715946390_e27f62003f_t.jpg,67,100,https://live.staticflickr.com/8726/29715946390_e27f62003f_n.jpg,213,320
29926673101,29926673101,125915412@N06,c20c11e414,8800,9,"Rando ""Lucknerhaus Tour""",1,0,0,0,1475176466,2016-08-07 11:21:16,0,0,59,,47.043235,12.689552,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/8800/29926673101_0c2f4c6aa9_o.jpg,2048,1365,https://live.staticflickr.com/8800/29926673101_c20c11e414.jpg,500,333,https://live.staticflickr.com/8800/29926673101_c20c11e414_t.jpg,100,67,https://live.staticflickr.com/8800/29926673101_c20c11e414_n.jpg,320,213
29926641831,29926641831,125915412@N06,d89832d274,5161,6,Ce qu'il reste de la cache détruite par les travaux,1,0,0,0,1475176352,2016-08-07 11:08:20,0,0,44,,47.040336,12.690390,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/5161/29926641831_4f6435fa17_o.jpg,2048,1365,https://live.staticflickr.com/5161/29926641831_d89832d274.jpg,500,333,https://live.staticflickr.com/5161/29926641831_d89832d274_t.jpg,100,67,https://live.staticflickr.com/5161/29926641831_d89832d274_n.jpg,320,213
29896055362,29896055362,125915412@N06,f00069a52f,8574,9,"Rando ""Lucknerhaus Tour""",1,0,0,0,1475176297,2016-08-07 10:42:02,0,0,61,,47.033627,12.690767,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/8574/29896055362_310be52e6e_o.jpg,1365,2048,https://live.staticflickr.com/8574/29896055362_f00069a52f.jpg,333,500,https://live.staticflickr.com/8574/29896055362_f00069a52f_t.jpg,67,100,https://live.staticflickr.com/8574/29896055362_f00069a52f_n.jpg,213,320
29926617471,29926617471,125915412@N06,f53d19f65e,8734,9,"Rando ""Lucknerhaus Tour""",1,0,0,0,1475176251,2016-08-07 10:40:23,0,0,53,,47.032692,12.690384,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/8734/29926617471_42af243d49_o.jpg,1365,2048,https://live.staticflickr.com/8734/29926617471_f53d19f65e.jpg,333,500,https://live.staticflickr.com/8734/29926617471_f53d19f65e_t.jpg,67,100,https://live.staticflickr.com/8734/29926617471_f53d19f65e_n.jpg,213,320
29715830280,29715830280,125915412@N06,3629ed3be0,7736,8,"Rando ""Lucknerhaus Tour""",1,0,0,0,1475176141,2016-08-07 10:36:31,0,0,62,,47.030129,12.689848,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/7736/29715830280_558771593c_o.jpg,1365,2048,https://live.staticflickr.com/7736/29715830280_3629ed3be0.jpg,333,500,https://live.staticflickr.com/7736/29715830280_3629ed3be0_t.jpg,67,100,https://live.staticflickr.com/7736/29715830280_3629ed3be0_n.jpg,213,320
29926553191,29926553191,125915412@N06,8144bbf003,8536,9,"Rando ""Lucknerhaus Tour""",1,0,0,0,1475176041,2016-08-07 10:23:27,0,0,74,,47.024361,12.690026,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/8536/29926553191_66ee0cb7da_o.jpg,1365,2048,https://live.staticflickr.com/8536/29926553191_8144bbf003.jpg,333,500,https://live.staticflickr.com/8536/29926553191_8144bbf003_t.jpg,67,100,https://live.staticflickr.com/8536/29926553191_8144bbf003_n.jpg,213,320
29926538171,29926538171,125915412@N06,9116d93b83,7510,8,"Rando ""Lucknerhaus Tour""",1,0,0,0,1475175993,2016-08-07 10:12:51,0,0,84,,47.022785,12.689554,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/7510/29926538171_f5f099d0bf_o.jpg,1365,2048,https://live.staticflickr.com/7510/29926538171_9116d93b83.jpg,333,500,https://live.staticflickr.com/7510/29926538171_9116d93b83_t.jpg,67,100,https://live.staticflickr.com/7510/29926538171_9116d93b83_n.jpg,213,320
29975739126,29975739126,125915412@N06,b216ebdff4,8135,9,Kals am Grossglockner,1,0,0,0,1475175950,2016-08-07 09:54:25,0,0,103,,47.007650,12.650624,16,0,GftvUXBTUrpyL069uQ,20095276,1,0,0,0,https://live.staticflickr.com/8135/29975739126_600caa377f_o.jpg,1365,2048,https://live.staticflickr.com/8135/29975739126_b216ebdff4.jpg,333,500,https://live.staticflickr.com/8135/29975739126_b216ebdff4_t.jpg,67,100,https://live.staticflickr.com/8135/29975739126_b216ebdff4_n.jpg,213,320
29975726936,29975726936,125915412@N06,7f57576a0a,8426,9,Kals am Grossglockner,1,0,0,0,1475175907,2016-08-07 09:51:53,0,0,135,,47.008156,12.645524,16,0,GftvUXBTUrpyL069uQ,20095276,1,0,0,0,https://live.staticflickr.com/8426/29975726936_d8b50c95f8_o.jpg,1365,2048,https://live.staticflickr.com/8426/29975726936_7f57576a0a.jpg,333,500,https://live.staticflickr.com/8426/29975726936_7f57576a0a_t.jpg,67,100,https://live.staticflickr.com/8426/29975726936_7f57576a0a_n.jpg,213,320
29193216173,29193216173,30240668@N06,4966017f2a,8042,9,,1,0,0,0,1474402259,2016-09-19 18:00:56,0,1,2277,,47.045797,12.688822,15,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/8042/29193216173_bf46785af1_o.jpg,959,1438,https://live.staticflickr.com/8042/29193216173_4966017f2a.jpg,333,500,https://live.staticflickr.com/8042/29193216173_4966017f2a_t.jpg,67,100,https://live.staticflickr.com/8042/29193216173_4966017f2a_n.jpg,213,320
29361538410,29361538410,68222897@N00,51c63d60ae,8367,9,Exkursion Alpen 2016,1,0,0,3,1473771600,2016-09-09 11:56:29,0,0,28,,47.047005,12.711002,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/8367/29361538410_2b7fd34e8f_o.jpg,3240,4320,https://live.staticflickr.com/8367/29361538410_51c63d60ae.jpg,375,500,https://live.staticflickr.com/8367/29361538410_51c63d60ae_t.jpg,75,100,https://live.staticflickr.com/8367/29361538410_51c63d60ae_n.jpg,240,320
29570828601,29570828601,68222897@N00,ed426da00d,8541,9,Exkursion Alpen 2016,1,0,0,3,1473771601,2016-09-09 11:54:44,0,0,25,,47.047183,12.720700,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/8541/29570828601_ce17becd43_o.jpg,3240,4320,https://live.staticflickr.com/8541/29570828601_ed426da00d.jpg,375,500,https://live.staticflickr.com/8541/29570828601_ed426da00d_t.jpg,75,100,https://live.staticflickr.com/8541/29570828601_ed426da00d_n.jpg,240,320
29026595014,29026595014,68222897@N00,9fb2599279,8286,9,Exkursion Alpen 2016,1,0,0,3,1473771585,2016-09-10 09:54:43,0,0,25,,47.031227,12.715591,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/8286/29026595014_360d56e52f_o.jpg,3240,4320,https://live.staticflickr.com/8286/29026595014_9fb2599279.jpg,375,500,https://live.staticflickr.com/8286/29026595014_9fb2599279_t.jpg,75,100,https://live.staticflickr.com/8286/29026595014_9fb2599279_n.jpg,240,320
29026538324,29026538324,68222897@N00,4f54230d0d,8553,9,Exkursion Alpen 2016,1,0,0,3,1473771586,2016-09-10 09:08:16,0,0,19,,47.031227,12.715591,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/8553/29026538324_95d1a7bee8_o.jpg,3240,4320,https://live.staticflickr.com/8553/29026538324_4f54230d0d.jpg,375,500,https://live.staticflickr.com/8553/29026538324_4f54230d0d_t.jpg,75,100,https://live.staticflickr.com/8553/29026538324_4f54230d0d_n.jpg,240,320
29026501754,29026501754,68222897@N00,222e259b68,8196,9,Exkursion Alpen 2016,1,0,0,3,1473771587,2016-09-10 09:07:56,0,0,20,,47.031227,12.715591,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/8196/29026501754_9e824da380_o.jpg,3240,4320,https://live.staticflickr.com/8196/29026501754_222e259b68.jpg,375,500,https://live.staticflickr.com/8196/29026501754_222e259b68_t.jpg,75,100,https://live.staticflickr.com/8196/29026501754_222e259b68_n.jpg,240,320
29362194580,29362194580,68222897@N00,42e157efed,8293,9,Exkursion Alpen 2016,1,0,0,3,1473771588,2016-09-10 08:15:49,0,0,20,,47.031227,12.715591,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/8293/29362194580_a2b2893b4b_o.jpg,3240,4320,https://live.staticflickr.com/8293/29362194580_42e157efed.jpg,375,500,https://live.staticflickr.com/8293/29362194580_42e157efed_t.jpg,75,100,https://live.staticflickr.com/8293/29362194580_42e157efed_n.jpg,240,320
29028401503,29028401503,68222897@N00,0ec33eb9fe,8471,9,Exkursion Alpen 2016,1,0,0,3,1473771589,2016-09-10 07:57:11,0,0,21,,47.031227,12.715591,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/8471/29028401503_12bc5f0d53_o.jpg,3240,4320,https://live.staticflickr.com/8471/29028401503_0ec33eb9fe.jpg,375,500,https://live.staticflickr.com/8471/29028401503_0ec33eb9fe_t.jpg,75,100,https://live.staticflickr.com/8471/29028401503_0ec33eb9fe_n.jpg,240,320
29541826962,29541826962,68222897@N00,7feaf17a29,8162,9,Exkursion Alpen 2016,1,0,0,3,1473771589,2016-09-10 07:57:07,0,0,21,,47.031227,12.715591,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/8162/29541826962_83a10ce4b8_o.jpg,3240,4320,https://live.staticflickr.com/8162/29541826962_7feaf17a29.jpg,375,500,https://live.staticflickr.com/8162/29541826962_7feaf17a29_t.jpg,75,100,https://live.staticflickr.com/8162/29541826962_7feaf17a29_n.jpg,240,320
29571452121,29571452121,68222897@N00,c284cd63c1,8434,9,Exkursion Alpen 2016,1,0,0,3,1473771589,2016-09-10 07:55:26,0,0,24,,47.031227,12.715591,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/8434/29571452121_9b139b7ec7_o.jpg,3240,4320,https://live.staticflickr.com/8434/29571452121_c284cd63c1.jpg,375,500,https://live.staticflickr.com/8434/29571452121_c284cd63c1_t.jpg,75,100,https://live.staticflickr.com/8434/29571452121_c284cd63c1_n.jpg,240,320
29362074640,29362074640,68222897@N00,4cd686878a,8479,9,Exkursion Alpen 2016,1,0,0,3,1473771592,2016-09-09 18:16:58,0,0,19,,47.031100,12.715361,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/8479/29362074640_7c4d79cc3b_o.jpg,3240,4320,https://live.staticflickr.com/8479/29362074640_4cd686878a.jpg,375,500,https://live.staticflickr.com/8479/29362074640_4cd686878a_t.jpg,75,100,https://live.staticflickr.com/8479/29362074640_4cd686878a_n.jpg,240,320
29571353371,29571353371,68222897@N00,eb008bb113,8292,9,Exkursion Alpen 2016,1,0,0,3,1473771590,2016-09-10 07:53:49,0,0,21,,47.031055,12.715313,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/8292/29571353371_9dd18197c8_o.jpg,3240,4320,https://live.staticflickr.com/8292/29571353371_eb008bb113.jpg,375,500,https://live.staticflickr.com/8292/29571353371_eb008bb113_t.jpg,75,100,https://live.staticflickr.com/8292/29571353371_eb008bb113_n.jpg,240,320
29617393406,29617393406,68222897@N00,81255e9df2,8278,9,Exkursion Alpen 2016,1,0,0,3,1473771591,2016-09-09 18:23:12,0,0,20,,47.031052,12.715313,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/8278/29617393406_533a30eae2_o.jpg,3240,4320,https://live.staticflickr.com/8278/29617393406_81255e9df2.jpg,375,500,https://live.staticflickr.com/8278/29617393406_81255e9df2_t.jpg,75,100,https://live.staticflickr.com/8278/29617393406_81255e9df2_n.jpg,240,320
29652604305,29652604305,68222897@N00,a7df8f03fc,8278,9,Exkursion Alpen 2016,1,0,0,3,1473771592,2016-09-09 18:10:46,0,0,19,,47.031222,12.715174,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/8278/29652604305_6a31041883_o.jpg,3240,4320,https://live.staticflickr.com/8278/29652604305_a7df8f03fc.jpg,375,500,https://live.staticflickr.com/8278/29652604305_a7df8f03fc_t.jpg,75,100,https://live.staticflickr.com/8278/29652604305_a7df8f03fc_n.jpg,240,320
29652544825,29652544825,68222897@N00,e9c8bbfb2d,8729,9,Exkursion Alpen 2016,1,0,0,3,1473771593,2016-09-09 18:09:01,0,0,33,,47.030611,12.715627,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/8729/29652544825_c25630acfb_o.jpg,3240,4320,https://live.staticflickr.com/8729/29652544825_e9c8bbfb2d.jpg,375,500,https://live.staticflickr.com/8729/29652544825_e9c8bbfb2d_t.jpg,75,100,https://live.staticflickr.com/8729/29652544825_e9c8bbfb2d_n.jpg,240,320
29026133534,29026133534,68222897@N00,6e98e52737,8196,9,Exkursion Alpen 2016,1,0,0,3,1473771594,2016-09-09 18:08:50,0,0,22,,47.030611,12.715627,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/8196/29026133534_460d057857_o.jpg,3240,4320,https://live.staticflickr.com/8196/29026133534_6e98e52737.jpg,375,500,https://live.staticflickr.com/8196/29026133534_6e98e52737_t.jpg,75,100,https://live.staticflickr.com/8196/29026133534_6e98e52737_n.jpg,240,320
29617248786,29617248786,68222897@N00,b280d1c109,8523,9,Exkursion Alpen 2016,1,0,0,3,1473771594,2016-09-09 12:57:51,0,0,20,,47.034052,12.716866,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/8523/29617248786_c56417e6b3_o.jpg,3240,4320,https://live.staticflickr.com/8523/29617248786_b280d1c109.jpg,375,500,https://live.staticflickr.com/8523/29617248786_b280d1c109_t.jpg,75,100,https://live.staticflickr.com/8523/29617248786_b280d1c109_n.jpg,240,320
29541440292,29541440292,68222897@N00,c65f46882f,8449,9,Exkursion Alpen 2016,1,0,0,3,1473771595,2016-09-09 12:57:45,0,0,20,,47.034000,12.716947,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/8449/29541440292_5636064aea_o.jpg,3240,4320,https://live.staticflickr.com/8449/29541440292_c65f46882f.jpg,375,500,https://live.staticflickr.com/8449/29541440292_c65f46882f_t.jpg,75,100,https://live.staticflickr.com/8449/29541440292_c65f46882f_n.jpg,240,320
29617165126,29617165126,68222897@N00,4410e292c3,8177,9,Exkursion Alpen 2016,1,0,0,3,1473771596,2016-09-09 12:39:41,0,0,20,,47.041819,12.716066,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/8177/29617165126_8d9dc83338_o.jpg,3240,4320,https://live.staticflickr.com/8177/29617165126_4410e292c3.jpg,375,500,https://live.staticflickr.com/8177/29617165126_4410e292c3_t.jpg,75,100,https://live.staticflickr.com/8177/29617165126_4410e292c3_n.jpg,240,320
29541361962,29541361962,68222897@N00,a5eb4e8b58,8428,9,Exkursion Alpen 2016,1,0,0,3,1473771597,2016-09-09 12:33:53,0,0,20,,47.041744,12.716041,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/8428/29541361962_baede4e73d_o.jpg,3240,4320,https://live.staticflickr.com/8428/29541361962_a5eb4e8b58.jpg,375,500,https://live.staticflickr.com/8428/29541361962_a5eb4e8b58_t.jpg,75,100,https://live.staticflickr.com/8428/29541361962_a5eb4e8b58_n.jpg,240,320
29617099696,29617099696,68222897@N00,ef40f0262c,8159,9,Exkursion Alpen 2016,1,0,0,3,1473771597,2016-09-09 12:31:39,0,0,20,,47.041791,12.716016,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/8159/29617099696_28a9b92637_o.jpg,3240,4320,https://live.staticflickr.com/8159/29617099696_ef40f0262c.jpg,375,500,https://live.staticflickr.com/8159/29617099696_ef40f0262c_t.jpg,75,100,https://live.staticflickr.com/8159/29617099696_ef40f0262c_n.jpg,240,320
29571055281,29571055281,68222897@N00,ed0cf45c8d,8406,9,Exkursion Alpen 2016,1,0,0,3,1473771598,2016-09-09 12:31:34,0,0,20,,47.041791,12.716016,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/8406/29571055281_1c1a0029ed_o.jpg,3240,4320,https://live.staticflickr.com/8406/29571055281_ed0cf45c8d.jpg,375,500,https://live.staticflickr.com/8406/29571055281_ed0cf45c8d_t.jpg,75,100,https://live.staticflickr.com/8406/29571055281_ed0cf45c8d_n.jpg,240,320
29652265115,29652265115,68222897@N00,31091cf520,8409,9,Exkursion Alpen 2016,1,0,0,3,1473771598,2016-09-09 12:31:30,0,0,20,,47.041791,12.716016,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/8409/29652265115_64d8457ef4_o.jpg,3240,4320,https://live.staticflickr.com/8409/29652265115_31091cf520.jpg,375,500,https://live.staticflickr.com/8409/29652265115_31091cf520_t.jpg,75,100,https://live.staticflickr.com/8409/29652265115_31091cf520_n.jpg,240,320
29361606340,29361606340,68222897@N00,b850dec73f,7472,8,Exkursion Alpen 2016,1,0,0,3,1473771599,2016-09-09 12:24:10,0,0,23,,47.042402,12.714077,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/7472/29361606340_7df7b6e312_o.jpg,3240,4320,https://live.staticflickr.com/7472/29361606340_b850dec73f.jpg,375,500,https://live.staticflickr.com/7472/29361606340_b850dec73f_t.jpg,75,100,https://live.staticflickr.com/7472/29361606340_b850dec73f_n.jpg,240,320
29652185475,29652185475,68222897@N00,bb11801046,8416,9,Exkursion Alpen 2016,1,0,0,3,1473771599,2016-09-09 12:24:04,0,0,22,,47.047005,12.711002,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/8416/29652185475_d07c2bb79c_o.jpg,3240,4320,https://live.staticflickr.com/8416/29652185475_bb11801046.jpg,500,375,https://live.staticflickr.com/8416/29652185475_bb11801046_t.jpg,100,75,https://live.staticflickr.com/8416/29652185475_bb11801046_n.jpg,320,240
29617496786,29617496786,68222897@N00,c8fd518ac9,8476,9,P1100755,1,0,0,3,1473767340,2016-09-10 07:55:16,0,0,14,,47.031227,12.715591,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/8476/29617496786_4b066a3cde_o.jpg,3240,4320,https://live.staticflickr.com/8476/29617496786_c8fd518ac9.jpg,375,500,https://live.staticflickr.com/8476/29617496786_c8fd518ac9_t.jpg,75,100,https://live.staticflickr.com/8476/29617496786_c8fd518ac9_n.jpg,240,320
29541727832,29541727832,68222897@N00,93a795a0c1,8252,9,P1100754,1,0,0,3,1473767123,2016-09-10 07:53:58,0,0,14,,47.031227,12.715591,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/8252/29541727832_57cb3562c6_o.jpg,3240,4320,https://live.staticflickr.com/8252/29541727832_93a795a0c1.jpg,375,500,https://live.staticflickr.com/8252/29541727832_93a795a0c1_t.jpg,75,100,https://live.staticflickr.com/8252/29541727832_93a795a0c1_n.jpg,240,320
29361982180,29361982180,68222897@N00,6908be4c6a,8689,9,P1100752,1,0,0,3,1473766874,2016-09-09 18:23:23,0,0,14,,47.031055,12.715313,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/8689/29361982180_462ca2a032_o.jpg,3240,4320,https://live.staticflickr.com/8689/29361982180_6908be4c6a.jpg,375,500,https://live.staticflickr.com/8689/29361982180_6908be4c6a_t.jpg,75,100,https://live.staticflickr.com/8689/29361982180_6908be4c6a_n.jpg,240,320
29026177584,29026177584,68222897@N00,0103fe989c,8769,9,P1100747,1,0,0,3,1473766505,2016-09-09 18:10:14,0,0,14,,47.031222,12.715174,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/8769/29026177584_1165a60002_o.jpg,3240,4320,https://live.staticflickr.com/8769/29026177584_0103fe989c.jpg,375,500,https://live.staticflickr.com/8769/29026177584_0103fe989c_t.jpg,75,100,https://live.staticflickr.com/8769/29026177584_0103fe989c_n.jpg,240,320
29028090623,29028090623,68222897@N00,004b22aa47,8318,9,P1100744,1,0,0,3,1473766180,2016-09-09 13:05:30,0,0,15,,47.034083,12.716741,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/8318/29028090623_4b0fb20568_o.jpg,3240,4320,https://live.staticflickr.com/8318/29028090623_004b22aa47.jpg,375,500,https://live.staticflickr.com/8318/29028090623_004b22aa47_t.jpg,75,100,https://live.staticflickr.com/8318/29028090623_004b22aa47_n.jpg,240,320
29448604145,29448604145,144379012@N05,f7630d45f0,8152,9,Lucknerhaus  Kalser Glocknerstraße,1,0,0,0,1472995073,2016-06-07 10:06:46,0,0,26,,47.021458,12.688105,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/8152/29448604145_be8fb012c1_o.jpg,2592,4608,https://live.staticflickr.com/8152/29448604145_f7630d45f0.jpg,281,500,https://live.staticflickr.com/8152/29448604145_f7630d45f0_t.jpg,56,100,https://live.staticflickr.com/8152/29448604145_f7630d45f0_n.jpg,180,320
29448603615,29448603615,144379012@N05,b7b0692820,8575,9,Lucknerhaus  Kalser Glocknerstraße,1,0,0,0,1472995070,2016-06-07 10:06:08,0,0,26,,47.021627,12.688088,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/8575/29448603615_1a003e3640_o.jpg,2592,4608,https://live.staticflickr.com/8575/29448603615_b7b0692820.jpg,281,500,https://live.staticflickr.com/8575/29448603615_b7b0692820_t.jpg,56,100,https://live.staticflickr.com/8575/29448603615_b7b0692820_n.jpg,180,320
29448603155,29448603155,144379012@N05,df04486e3c,8122,9,Lucknerhaus  Kalser Glocknerstraße,1,0,0,0,1472995068,2016-06-07 10:03:32,0,0,25,,47.020858,12.687977,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/8122/29448603155_df99ede0b9_o.jpg,2592,4608,https://live.staticflickr.com/8122/29448603155_df04486e3c.jpg,281,500,https://live.staticflickr.com/8122/29448603155_df04486e3c_t.jpg,56,100,https://live.staticflickr.com/8122/29448603155_df04486e3c_n.jpg,180,320
29448602585,29448602585,144379012@N05,46f4e71f80,8540,9,Lucknerhaus  Kalser Glocknerstraße,1,0,0,0,1472995066,2016-06-07 10:03:16,0,0,25,,47.020788,12.687977,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/8540/29448602585_f5319d2310_o.jpg,2592,4608,https://live.staticflickr.com/8540/29448602585_46f4e71f80.jpg,281,500,https://live.staticflickr.com/8540/29448602585_46f4e71f80_t.jpg,56,100,https://live.staticflickr.com/8540/29448602585_46f4e71f80_n.jpg,180,320
29448601595,29448601595,144379012@N05,6faa176862,7770,8,DSCN3191,1,0,0,0,1472995063,2016-06-07 09:42:36,0,0,25,,47.032497,12.628222,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/7770/29448601595_b26d62c035_o.jpg,2592,4608,https://live.staticflickr.com/7770/29448601595_6faa176862.jpg,281,500,https://live.staticflickr.com/7770/29448601595_6faa176862_t.jpg,56,100,https://live.staticflickr.com/7770/29448601595_6faa176862_n.jpg,180,320
29448599665,29448599665,144379012@N05,603ff69973,8322,9,Moa-Alm,1,0,0,0,1472995059,2016-06-07 09:36:07,0,0,23,,47.034919,12.625661,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/8322/29448599665_4cdbbe85f4_o.jpg,2592,4608,https://live.staticflickr.com/8322/29448599665_603ff69973.jpg,281,500,https://live.staticflickr.com/8322/29448599665_603ff69973_t.jpg,56,100,https://live.staticflickr.com/8322/29448599665_603ff69973_n.jpg,180,320
